chr1	9101	11400	Up	5.99387	.	chr1	1868	12369	DDX11L1	.	+
chr1	9101	11400	Up	5.99387	.	chr1	7435	17936	MIR6859-1	.	+
chr1	12201	13200	Up	1.50042	.	chr1	1868	12369	DDX11L1	.	+
chr1	12201	13200	Up	1.50042	.	chr1	7435	17936	MIR6859-1	.	+
chr1	123001	124100	Down	1.44362	.	chr1	123722	134223	RP11-34P13.7	.	+
chr1	123001	124100	Down	1.44362	.	chr1	121024	131525	CICP27	.	+
chr1	179801	185000	Up	9.57392	.	chr1	172695	183196	DDX11L17	.	+
chr1	349901	351600	Up	1.5035	.	chr1	349680	360181	AP006222.1	.	+
chr1	628401	635100	Down	inf	.	chr1	622756	633257	MTCO2P12	.	+
chr1	628401	635100	Down	inf	.	chr1	623534	634035	MTATP8P1	.	+
chr1	628401	635100	Down	inf	.	chr1	623695	634196	MTATP6P1	.	+
chr1	628401	635100	Down	inf	.	chr1	624375	634876	MTCO3P12	.	+
chr1	628401	635100	Down	inf	.	chr1	619061	629562	MTND1P23	.	+
chr1	628401	635100	Down	inf	.	chr1	619639	630140	MTND2P28	.	+
chr1	628401	635100	Down	inf	.	chr1	621073	631574	MTCO1P12	.	+
chr1	777101	778500	Up	2.69799	.	chr1	768625	779126	RP11-206L10.2	.	+
chr1	777101	778500	Up	2.69799	.	chr1	768746	779247	LINC01409	.	+
chr1	989801	990800	Up	1.02331	.	chr1	990171	1000672	HES4	.	+
chr1	992601	994300	Up	3.54499	.	chr1	990171	1000672	HES4	.	+
chr1	992601	994300	Up	3.54499	.	chr1	991137	1001638	ISG15	.	+
chr1	1111601	1113000	Up	2.56205	.	chr1	1106360	1116861	C1orf159	.	+
chr1	1232001	1234400	Up	inf	.	chr1	1222066	1232567	SDF4	.	+
chr1	1232001	1234400	Up	inf	.	chr1	1222236	1232737	B3GALT6	.	+
chr1	1365401	1367600	Down	2.35741	.	chr1	1365494	1375995	AURKAIP1	.	+
chr1	1442801	1444600	Up	3.54048	.	chr1	1439688	1450189	ATAD3C	.	+
chr1	1568301	1569300	Down	0.972226	.	chr1	1564862	1575363	SSU72	.	+
chr1	1568301	1569300	Down	0.972226	.	chr1	1564101	1574602	RP5-832C2.5	.	+
chr1	1594701	1596300	Down	2.94783	.	chr1	1590134	1600635	FNDC10	.	+
chr1	1594701	1596300	Down	2.94783	.	chr1	1590313	1600814	RP11-345P4.12	.	+
chr1	1685201	1686200	Down	1.59951	.	chr1	1682794	1693295	SLC35E2B	.	+
chr1	1769801	1771100	Up	1.85676	.	chr1	1770456	1780957	NADK	.	+
chr1	2793601	2794700	Down	1.23233	.	chr1	2791716	2802217	TTC34	.	+
chr1	2795901	2797300	Up	7.6201	.	chr1	2791716	2802217	TTC34	.	+
chr1	2798001	2799000	Up	0.9776	.	chr1	2791716	2802217	TTC34	.	+
chr1	3604701	3606200	Down	1.9245	.	chr1	3601507	3612008	MEGF6	.	+
chr1	3895601	3897000	Up	4.87657	.	chr1	3890292	3900793	C1orf174	.	+
chr1	3895601	3897000	Up	4.87657	.	chr1	3890351	3900852	LINC01134	.	+
chr1	4645801	4647100	Up	1.85676	.	chr1	4644608	4655109	AJAP1	.	+
chr1	4647601	4649500	Up	2.45934	.	chr1	4644608	4655109	AJAP1	.	+
chr1	5666501	5669300	Up	3.17649	.	chr1	5658294	5668795	RP11-154H17.1	.	+
chr1	6174001	6175500	Down	1.50042	.	chr1	6170320	6180821	CHD5	.	+
chr1	6199701	6201400	Up	2.52564	.	chr1	6195474	6205975	RNF207	.	+
chr1	6199701	6201400	Up	2.52564	.	chr1	6199388	6209889	RPL22	.	+
chr1	7932701	7934400	Down	1.43388	.	chr1	7933164	7943665	TNFRSF9	.	+
chr1	7935501	7937000	Down	1.50042	.	chr1	7933164	7943665	TNFRSF9	.	+
chr1	7950601	7952100	Down	1.14382	.	chr1	7944290	7954791	PARK7	.	+
chr1	7951801	7953800	Up	6.8889	.	chr1	7944290	7954791	PARK7	.	+
chr1	7989401	7991700	Up	5.32258	.	chr1	7981133	7991634	CTA-215D11.6	.	+
chr1	8320901	8323400	Up	2.32171	.	chr1	8318066	8328567	Y_RNA	.	+
chr1	8320901	8323400	Up	2.32171	.	chr1	8318066	8328567	Y_RNA	.	+
chr1	8320901	8323400	Up	2.32171	.	chr1	8318066	8328567	Y_RNA	.	+
chr1	8320901	8323400	Up	2.32171	.	chr1	8318066	8328567	Y_RNA	.	+
chr1	8320901	8323400	Up	2.32171	.	chr1	8318066	8328567	Y_RNA	.	+
